Record,Date & Time, Int temp, Int pressure, Dome temp,
1412805,2/27/23 5:04 PM,4.63E+01,-9.48E-01,1.00E+02,0.00E+00
1412806,2/27/23 5:05 PM,4.64E+01,-9.46E-01,1.00E+02,0.00E+00
1412807,2/27/23 5:06 PM,2.02E+02,1.51E+01,1.00E+02,0.00E+00
1412808,2/27/23 5:07 PM,2.04E+02,1.53E+01,1.00E+02,0.00E+00
1412809,2/27/23 5:08 PM,2.04E+02,1.52E+01,1.01E+02,0.00E+00
1412810,2/27/23 5:09 PM,2.04E+02,1.52E+01,1.02E+02,0.00E+00
1412811,2/27/23 5:10 PM,2.04E+02,1.53E+01,1.02E+02,0.00E+00
1412812,2/27/23 5:11 PM,2.04E+02,1.53E+01,1.03E+02,0.00E+00
1412813,2/27/23 5:12 PM,1.95E+02,1.53E+01,1.03E+02,0.00E+00
1412814,2/27/23 5:13 PM,1.89E+02,1.53E+01,1.04E+02,0.00E+00
1412815,2/27/23 5:14 PM,1.83E+02,1.52E+01,1.04E+02,0.00E+00
1412816,2/27/23 5:15 PM,2.04E+02,1.53E+01,1.04E+02,0.00E+00
1412817,2/27/23 5:16 PM,2.05E+02,1.53E+01,1.32E+02,0.00E+00
1412818,2/27/23 5:17 PM,2.05E+02,1.53E+01,1.45E+02,0.00E+00
1412819,2/27/23 5:18 PM,2.04E+02,1.51E+01,1.47E+02,0.00E+00
1412820,2/27/23 5:19 PM,1.81E+02,1.73E+01,1.47E+02,0.00E+00
1410321,2/25/23 11:34 PM,2.75E+01,-8.13E-01,3.00E+01,0.00E+00
1410322,2/25/23 11:35 PM,2.75E+01,-8.15E-01,3.00E+01,0.00E+00
1410323,2/25/23 11:36 PM,2.75E+01,-8.19E-01,3.00E+01,0.00E+00
1410324,2/25/23 11:37 PM,2.75E+01,-8.23E-01,2.99E+01,0.00E+00
1410325,2/25/23 11:38 PM,2.75E+01,-8.19E-01,2.99E+01,0.00E+00
1410326,2/25/23 11:39 PM,2.75E+01,-8.18E-01,2.99E+01,0.00E+00
1410327,2/25/23 11:40 PM,2.75E+01,-8.09E-01,2.98E+01,0.00E+00
1410328,2/25/23 11:41 PM,2.75E+01,-8.16E-01,2.98E+01,0.00E+00
1410329,2/25/23 11:42 PM,2.75E+01,-8.16E-01,2.98E+01,0.00E+00
1410330,2/25/23 11:43 PM,2.75E+01,-8.15E-01,2.97E+01,0.00E+00
1410331,2/25/23 11:44 PM,2.75E+01,-8.13E-01,2.97E+01,0.00E+00
1410332,2/25/23 11:45 PM,2.75E+01,-8.19E-01,2.97E+01,0.00E+00
1410333,2/25/23 11:46 PM,2.75E+01,-8.21E-01,2.96E+01,0.00E+00
1410334,2/25/23 11:47 PM,2.75E+01,-8.21E-01,2.96E+01,0.00E+00
1410335,2/25/23 11:48 PM,2.75E+01,-8.18E-01,2.96E+01,0.00E+00
1410336,2/25/23 11:49 PM,2.75E+01,-8.23E-01,2.95E+01,0.00E+00
1410337,2/25/23 11:50 PM,2.75E+01,-8.26E-01,2.95E+01,0.00E+00
1410338,2/25/23 11:51 PM,2.75E+01,-8.13E-01,2.95E+01,0.00E+00
1410339,2/25/23 11:52 PM,2.75E+01,-8.19E-01,2.94E+01,0.00E+00
1410340,2/25/23 11:53 PM,2.75E+01,-8.13E-01,2.94E+01,0.00E+00
1410341,2/25/23 11:54 PM,2.75E+01,-8.19E-01,2.94E+01,0.00E+00
1410342,2/25/23 11:55 PM,2.75E+01,-8.16E-01,2.94E+01,0.00E+00
1410343,2/25/23 11:56 PM,2.75E+01,-8.13E-01,2.93E+01,0.00E+00
1410344,2/25/23 11:57 PM,2.75E+01,-8.18E-01,2.93E+01,0.00E+00
1410345,2/25/23 11:58 PM,2.75E+01,-8.16E-01,2.93E+01,0.00E+00
1410346,2/25/23 11:59 PM,2.75E+01,-8.18E-01,2.93E+01,0.00E+00
1410347,2/26/23 12:00 AM,2.75E+01,-8.16E-01,2.92E+01,0.00E+00
1410348,2/26/23 12:01 AM,2.75E+01,-8.21E-01,2.92E+01,0.00E+00
1410349,2/26/23 12:02 AM,2.75E+01,-8.16E-01,2.92E+01,0.00E+00
1410350,2/26/23 12:03 AM,2.75E+01,-8.13E-01,2.92E+01,0.00E+00
1410351,2/26/23 12:04 AM,2.75E+01,-8.13E-01,2.91E+01,0.00E+00
1410352,2/26/23 12:05 AM,2.75E+01,-8.18E-01,2.91E+01,0.00E+00
1410353,2/26/23 12:06 AM,2.75E+01,-8.13E-01,2.91E+01,0.00E+00
1410354,2/26/23 12:07 AM,2.75E+01,-8.08E-01,2.91E+01,0.00E+00
1410355,2/26/23 12:08 AM,2.75E+01,-8.13E-01,2.91E+01,0.00E+00
1410356,2/26/23 12:09 AM,2.76E+01,-8.15E-01,2.90E+01,0.00E+00
1410357,2/26/23 12:10 AM,2.76E+01,-8.12E-01,2.90E+01,0.00E+00
1410358,2/26/23 12:11 AM,2.76E+01,-8.15E-01,2.90E+01,0.00E+00
1410359,2/26/23 12:12 AM,2.76E+01,-8.15E-01,2.90E+01,0.00E+00
1410360,2/26/23 12:13 AM,2.76E+01,-8.19E-01,2.90E+01,0.00E+00
1410361,2/26/23 12:14 AM,2.76E+01,-8.22E-01,2.90E+01,0.00E+00
1410362,2/26/23 12:15 AM,2.76E+01,-8.18E-01,2.89E+01,0.00E+00
1410363,2/26/23 12:16 AM,2.76E+01,-8.23E-01,2.89E+01,0.00E+00
1410364,2/26/23 12:17 AM,2.76E+01,-8.25E-01,2.89E+01,0.00E+00
1410365,2/26/23 12:18 AM,2.76E+01,-8.26E-01,2.89E+01,0.00E+00
1410366,2/26/23 12:19 AM,2.77E+01,-8.19E-01,2.89E+01,0.00E+00
1410367,2/26/23 12:20 AM,2.77E+01,-8.21E-01,2.89E+01,0.00E+00
1410368,2/26/23 12:21 AM,2.77E+01,-8.18E-01,2.89E+01,0.00E+00
1410369,2/26/23 12:22 AM,2.76E+01,-8.16E-01,2.88E+01,0.00E+00
1410370,2/26/23 12:23 AM,2.76E+01,-8.08E-01,2.88E+01,0.00E+00
1410371,2/26/23 12:24 AM,2.76E+01,-8.15E-01,2.88E+01,0.00E+00
1410372,2/26/23 12:25 AM,2.76E+01,-8.10E-01,2.88E+01,0.00E+00
1410373,2/26/23 12:26 AM,2.76E+01,-8.16E-01,2.88E+01,0.00E+00
1410374,2/26/23 12:27 AM,2.76E+01,-8.13E-01,2.88E+01,0.00E+00
1410375,2/26/23 12:28 AM,2.76E+01,-8.15E-01,2.88E+01,0.00E+00
1410376,2/26/23 12:29 AM,2.76E+01,-8.15E-01,2.87E+01,0.00E+00
1410377,2/26/23 12:30 AM,2.76E+01,-8.13E-01,2.87E+01,0.00E+00
1410378,2/26/23 12:31 AM,2.76E+01,-8.13E-01,2.87E+01,0.00E+00
1410379,2/26/23 12:32 AM,2.76E+01,-8.18E-01,2.87E+01,0.00E+00
1410380,2/26/23 12:33 AM,2.76E+01,-8.12E-01,2.87E+01,0.00E+00
1410381,2/26/23 12:34 AM,2.76E+01,-8.18E-01,2.87E+01,0.00E+00
1410382,2/26/23 12:35 AM,2.76E+01,-8.15E-01,2.86E+01,0.00E+00
1410383,2/26/23 12:36 AM,2.76E+01,-8.18E-01,2.86E+01,0.00E+00
1410384,2/26/23 12:37 AM,2.76E+01,-8.16E-01,2.86E+01,0.00E+00
1410385,2/26/23 12:38 AM,2.76E+01,-8.13E-01,2.86E+01,0.00E+00
1410386,2/26/23 12:39 AM,2.76E+01,-8.08E-01,2.86E+01,0.00E+00
1410387,2/26/23 12:40 AM,2.76E+01,-8.13E-01,2.86E+01,0.00E+00
1410388,2/26/23 12:41 AM,2.76E+01,-8.18E-01,2.86E+01,0.00E+00
1410389,2/26/23 12:42 AM,2.76E+01,-8.15E-01,2.85E+01,0.00E+00
1410390,2/26/23 12:43 AM,2.76E+01,-8.13E-01,2.85E+01,0.00E+00
1410391,2/26/23 12:44 AM,2.76E+01,-8.13E-01,2.85E+01,0.00E+00
1410392,2/26/23 12:45 AM,2.76E+01,-8.09E-01,2.85E+01,0.00E+00
1410393,2/26/23 12:46 AM,2.76E+01,-8.15E-01,2.85E+01,0.00E+00
1410394,2/26/23 12:47 AM,2.76E+01,-8.05E-01,2.85E+01,0.00E+00
1410395,2/26/23 12:48 AM,2.76E+01,-8.10E-01,2.85E+01,0.00E+00
1410396,2/26/23 12:49 AM,2.75E+01,-8.13E-01,2.84E+01,0.00E+00
1410397,2/26/23 12:50 AM,2.75E+01,-8.03E-01,2.84E+01,0.00E+00
1410398,2/26/23 12:51 AM,2.75E+01,-8.16E-01,2.84E+01,0.00E+00
1410399,2/26/23 12:52 AM,2.75E+01,-8.09E-01,2.84E+01,0.00E+00
1410400,2/26/23 12:53 AM,2.75E+01,-8.12E-01,2.84E+01,0.00E+00
1410401,2/26/23 12:54 AM,2.75E+01,-8.18E-01,2.84E+01,0.00E+00
1410402,2/26/23 12:55 AM,2.75E+01,-8.08E-01,2.84E+01,0.00E+00
1410403,2/26/23 12:56 AM,2.75E+01,-8.10E-01,2.84E+01,0.00E+00
1410404,2/26/23 12:57 AM,2.75E+01,-8.15E-01,2.84E+01,0.00E+00
1410405,2/26/23 12:58 AM,2.76E+01,-8.09E-01,2.83E+01,0.00E+00
1410406,2/26/23 12:59 AM,2.76E+01,-8.10E-01,2.83E+01,0.00E+00
1410407,2/26/23 1:00 AM,2.76E+01,-8.08E-01,2.83E+01,0.00E+00
1410408,2/26/23 1:01 AM,2.76E+01,-8.21E-01,2.83E+01,0.00E+00
1410409,2/26/23 1:02 AM,2.76E+01,-8.08E-01,2.83E+01,0.00E+00
1410410,2/26/23 1:03 AM,2.76E+01,-8.10E-01,2.83E+01,0.00E+00
1410411,2/26/23 1:04 AM,2.76E+01,-8.12E-01,2.83E+01,0.00E+00
1410412,2/26/23 1:05 AM,2.76E+01,-8.08E-01,2.83E+01,0.00E+00
1410413,2/26/23 1:06 AM,2.76E+01,-8.08E-01,2.83E+01,0.00E+00
1410414,2/26/23 1:07 AM,2.76E+01,-8.02E-01,2.83E+01,0.00E+00
1410415,2/26/23 1:08 AM,2.76E+01,-8.13E-01,2.83E+01,0.00E+00
1410416,2/26/23 1:09 AM,2.76E+01,-8.12E-01,2.83E+01,0.00E+00
1410417,2/26/23 1:10 AM,2.76E+01,-8.02E-01,2.83E+01,0.00E+00
1410418,2/26/23 1:11 AM,2.76E+01,-8.06E-01,2.82E+01,0.00E+00
1410419,2/26/23 1:12 AM,2.76E+01,-8.10E-01,2.82E+01,0.00E+00
1410420,2/26/23 1:13 AM,2.76E+01,-8.12E-01,2.82E+01,0.00E+00
1410421,2/26/23 1:14 AM,2.76E+01,-8.10E-01,2.82E+01,0.00E+00
1410422,2/26/23 1:15 AM,2.76E+01,-8.16E-01,2.82E+01,0.00E+00
1410423,2/26/23 1:16 AM,2.76E+01,-8.09E-01,2.82E+01,0.00E+00
1410424,2/26/23 1:17 AM,2.76E+01,-8.12E-01,2.82E+01,0.00E+00
1410425,2/26/23 1:18 AM,2.76E+01,-8.08E-01,2.82E+01,0.00E+00
1410426,2/26/23 1:19 AM,2.76E+01,-8.15E-01,2.82E+01,0.00E+00
1410427,2/26/23 1:20 AM,2.76E+01,-8.06E-01,2.82E+01,0.00E+00
1410428,2/26/23 1:21 AM,2.76E+01,-8.12E-01,2.82E+01,0.00E+00
1410429,2/26/23 1:22 AM,2.75E+01,-8.18E-01,2.82E+01,0.00E+00
1410430,2/26/23 1:23 AM,2.75E+01,-8.08E-01,2.82E+01,0.00E+00
1410431,2/26/23 1:24 AM,2.75E+01,-8.00E-01,2.82E+01,0.00E+00
1410432,2/26/23 1:25 AM,2.75E+01,-8.06E-01,2.81E+01,0.00E+00
1410433,2/26/23 1:26 AM,2.75E+01,-8.12E-01,2.81E+01,0.00E+00
1410434,2/26/23 1:27 AM,2.75E+01,-8.12E-01,2.81E+01,0.00E+00
1410435,2/26/23 1:28 AM,2.75E+01,-8.10E-01,2.81E+01,0.00E+00
1410436,2/26/23 1:29 AM,2.75E+01,-8.08E-01,2.81E+01,0.00E+00
1410437,2/26/23 1:30 AM,2.75E+01,-8.06E-01,2.81E+01,0.00E+00
1410438,2/26/23 1:31 AM,2.75E+01,-8.09E-01,2.81E+01,0.00E+00
1410439,2/26/23 1:32 AM,2.75E+01,-8.10E-01,2.81E+01,0.00E+00
1410440,2/26/23 1:33 AM,2.75E+01,-8.08E-01,2.81E+01,0.00E+00
1410441,2/26/23 1:34 AM,2.74E+01,-8.09E-01,2.81E+01,0.00E+00
1410442,2/26/23 1:35 AM,2.74E+01,-8.10E-01,2.81E+01,0.00E+00
1410443,2/26/23 1:36 AM,2.74E+01,-8.03E-01,2.80E+01,0.00E+00
1410444,2/26/23 1:37 AM,2.74E+01,-8.02E-01,2.80E+01,0.00E+00
1410445,2/26/23 1:38 AM,2.74E+01,-8.08E-01,2.80E+01,0.00E+00
1410446,2/26/23 1:39 AM,2.74E+01,-8.05E-01,2.80E+01,0.00E+00
1410447,2/26/23 1:40 AM,2.74E+01,-8.06E-01,2.80E+01,0.00E+00
1410448,2/26/23 1:41 AM,2.74E+01,-8.09E-01,2.80E+01,0.00E+00
1410449,2/26/23 1:42 AM,2.74E+01,-8.06E-01,2.80E+01,0.00E+00
1410450,2/26/23 1:43 AM,2.74E+01,-8.02E-01,2.80E+01,0.00E+00
1410451,2/26/23 1:44 AM,2.74E+01,-8.05E-01,2.80E+01,0.00E+00
1410452,2/26/23 1:45 AM,2.74E+01,-8.05E-01,2.80E+01,0.00E+00
1410453,2/26/23 1:46 AM,2.74E+01,-8.08E-01,2.80E+01,0.00E+00
1410454,2/26/23 1:47 AM,2.74E+01,-8.08E-01,2.80E+01,0.00E+00
1410455,2/26/23 1:48 AM,2.74E+01,-8.06E-01,2.80E+01,0.00E+00
1410456,2/26/23 1:49 AM,2.74E+01,-8.03E-01,2.80E+01,0.00E+00
1410457,2/26/23 1:50 AM,2.74E+01,-8.12E-01,2.80E+01,0.00E+00
1410458,2/26/23 1:51 AM,2.74E+01,-8.09E-01,2.79E+01,0.00E+00
1410459,2/26/23 1:52 AM,2.75E+01,-8.05E-01,2.79E+01,0.00E+00
1410460,2/26/23 1:53 AM,2.75E+01,-8.00E-01,2.79E+01,0.00E+00
1410461,2/26/23 1:54 AM,2.75E+01,-8.03E-01,2.79E+01,0.00E+00
1410462,2/26/23 1:55 AM,2.75E+01,-8.03E-01,2.79E+01,0.00E+00
1410463,2/26/23 1:56 AM,2.75E+01,-8.00E-01,2.79E+01,0.00E+00
1410464,2/26/23 1:57 AM,2.75E+01,-8.02E-01,2.79E+01,0.00E+00
1410465,2/26/23 1:58 AM,2.75E+01,-8.09E-01,2.79E+01,0.00E+00
1410466,2/26/23 1:59 AM,2.75E+01,-8.08E-01,2.79E+01,0.00E+00
1410467,2/26/23 2:00 AM,2.75E+01,-8.08E-01,2.79E+01,0.00E+00
1410468,2/26/23 2:01 AM,2.75E+01,-8.02E-01,2.79E+01,0.00E+00
1410469,2/26/23 2:02 AM,2.75E+01,-8.05E-01,2.79E+01,0.00E+00
1410470,2/26/23 2:03 AM,2.75E+01,-8.05E-01,2.79E+01,0.00E+00
1410471,2/26/23 2:04 AM,2.75E+01,-8.09E-01,2.79E+01,0.00E+00
1410472,2/26/23 2:05 AM,2.75E+01,-8.05E-01,2.79E+01,0.00E+00
1410473,2/26/23 2:06 AM,2.75E+01,-8.06E-01,2.79E+01,0.00E+00
1410474,2/26/23 2:07 AM,2.74E+01,-7.99E-01,2.79E+01,0.00E+00
1410475,2/26/23 2:08 AM,2.74E+01,-8.08E-01,2.79E+01,0.00E+00
1410476,2/26/23 2:09 AM,2.74E+01,-8.06E-01,2.79E+01,0.00E+00
1410477,2/26/23 2:10 AM,2.74E+01,-8.08E-01,2.79E+01,0.00E+00
1410478,2/26/23 2:11 AM,2.74E+01,-8.02E-01,2.79E+01,0.00E+00
1410479,2/26/23 2:12 AM,2.74E+01,-8.09E-01,2.79E+01,0.00E+00
1410480,2/26/23 2:13 AM,2.74E+01,-8.06E-01,2.79E+01,0.00E+00
1410481,2/26/23 2:14 AM,2.74E+01,-8.03E-01,2.78E+01,0.00E+00
1410482,2/26/23 2:15 AM,2.74E+01,-8.05E-01,2.78E+01,0.00E+00
1410483,2/26/23 2:16 AM,2.74E+01,-8.06E-01,2.78E+01,0.00E+00
1410484,2/26/23 2:17 AM,2.74E+01,-8.06E-01,2.78E+01,0.00E+00
1410485,2/26/23 2:18 AM,2.74E+01,-7.96E-01,2.78E+01,0.00E+00
1410486,2/26/23 2:19 AM,2.74E+01,-8.06E-01,2.78E+01,0.00E+00
1410487,2/26/23 2:20 AM,2.74E+01,-8.06E-01,2.78E+01,0.00E+00
1410488,2/26/23 2:21 AM,2.74E+01,-8.03E-01,2.78E+01,0.00E+00
1410489,2/26/23 2:22 AM,2.74E+01,-7.96E-01,2.78E+01,0.00E+00
1410490,2/26/23 2:23 AM,2.74E+01,-8.05E-01,2.78E+01,0.00E+00
1410491,2/26/23 2:24 AM,2.74E+01,-7.99E-01,2.78E+01,0.00E+00
1410492,2/26/23 2:25 AM,2.74E+01,-7.95E-01,2.78E+01,0.00E+00
1410493,2/26/23 2:26 AM,2.74E+01,-7.97E-01,2.78E+01,0.00E+00
1410494,2/26/23 2:27 AM,2.74E+01,-8.00E-01,2.78E+01,0.00E+00
1410495,2/26/23 2:28 AM,2.74E+01,-8.03E-01,2.78E+01,0.00E+00
1410496,2/26/23 2:29 AM,2.74E+01,-8.03E-01,2.78E+01,0.00E+00
1410497,2/26/23 2:30 AM,2.74E+01,-8.08E-01,2.78E+01,0.00E+00
1410498,2/26/23 2:31 AM,2.74E+01,-8.08E-01,2.78E+01,0.00E+00
1410499,2/26/23 2:32 AM,2.74E+01,-8.02E-01,2.78E+01,0.00E+00
1410500,2/26/23 2:33 AM,2.74E+01,-8.06E-01,2.77E+01,0.00E+00
1410501,2/26/23 2:34 AM,2.74E+01,-7.97E-01,2.77E+01,0.00E+00
1410502,2/26/23 2:35 AM,2.74E+01,-7.96E-01,2.77E+01,0.00E+00
1410503,2/26/23 2:36 AM,2.74E+01,-8.02E-01,2.77E+01,0.00E+00
1410504,2/26/23 2:37 AM,2.74E+01,-8.06E-01,2.77E+01,0.00E+00
1410505,2/26/23 2:38 AM,2.74E+01,-8.00E-01,2.77E+01,0.00E+00
1410506,2/26/23 2:39 AM,2.73E+01,-8.08E-01,2.77E+01,0.00E+00
1410507,2/26/23 2:40 AM,2.73E+01,-8.05E-01,2.77E+01,0.00E+00
1410508,2/26/23 2:41 AM,2.73E+01,-8.05E-01,2.77E+01,0.00E+00
1410509,2/26/23 2:42 AM,2.73E+01,-8.03E-01,2.77E+01,0.00E+00
1410510,2/26/23 2:43 AM,2.73E+01,-8.02E-01,2.77E+01,0.00E+00
1410511,2/26/23 2:44 AM,2.73E+01,-8.09E-01,2.77E+01,0.00E+00
1410512,2/26/23 2:45 AM,2.73E+01,-8.02E-01,2.77E+01,0.00E+00
1410513,2/26/23 2:46 AM,2.73E+01,-7.99E-01,2.77E+01,0.00E+00
1410514,2/26/23 2:47 AM,2.73E+01,-7.99E-01,2.76E+01,0.00E+00
1410515,2/26/23 2:48 AM,2.73E+01,-7.97E-01,2.76E+01,0.00E+00
1410516,2/26/23 2:49 AM,2.73E+01,-8.00E-01,2.76E+01,0.00E+00
1410517,2/26/23 2:50 AM,2.73E+01,-8.02E-01,2.76E+01,0.00E+00
1410518,2/26/23 2:51 AM,2.73E+01,-8.08E-01,2.76E+01,0.00E+00
1410519,2/26/23 2:52 AM,2.73E+01,-8.06E-01,2.76E+01,0.00E+00
1410520,2/26/23 2:53 AM,2.73E+01,-7.99E-01,2.76E+01,0.00E+00
1410521,2/26/23 2:54 AM,2.73E+01,-7.97E-01,2.76E+01,0.00E+00
1410522,2/26/23 2:55 AM,2.73E+01,-8.06E-01,2.76E+01,0.00E+00
1410523,2/26/23 2:56 AM,2.72E+01,-8.03E-01,2.76E+01,0.00E+00
1410524,2/26/23 2:57 AM,2.72E+01,-8.10E-01,2.76E+01,0.00E+00
1410525,2/26/23 2:58 AM,2.72E+01,-8.00E-01,2.76E+01,0.00E+00
1410526,2/26/23 2:59 AM,2.72E+01,-7.99E-01,2.76E+01,0.00E+00
1410527,2/26/23 3:00 AM,2.72E+01,-7.95E-01,2.76E+01,0.00E+00
1410528,2/26/23 3:01 AM,2.72E+01,-7.90E-01,2.76E+01,0.00E+00
1410529,2/26/23 3:02 AM,2.72E+01,-7.99E-01,2.76E+01,0.00E+00
1410530,2/26/23 3:03 AM,2.72E+01,-7.97E-01,2.76E+01,0.00E+00
1410531,2/26/23 3:04 AM,2.72E+01,-8.02E-01,2.76E+01,0.00E+00
1410532,2/26/23 3:05 AM,2.71E+01,-8.03E-01,2.76E+01,0.00E+00
1410533,2/26/23 3:06 AM,2.71E+01,-8.05E-01,2.75E+01,0.00E+00
1410534,2/26/23 3:07 AM,2.71E+01,-8.02E-01,2.75E+01,0.00E+00
1410535,2/26/23 3:08 AM,2.71E+01,-8.00E-01,2.75E+01,0.00E+00
1410536,2/26/23 3:09 AM,2.71E+01,-8.00E-01,2.75E+01,0.00E+00
1410537,2/26/23 3:10 AM,2.71E+01,-8.08E-01,2.76E+01,0.00E+00
1410538,2/26/23 3:11 AM,2.71E+01,-8.05E-01,2.77E+01,0.00E+00
1410539,2/26/23 3:12 AM,2.71E+01,-7.99E-01,2.79E+01,0.00E+00
1410540,2/26/23 3:13 AM,2.71E+01,-7.97E-01,2.81E+01,0.00E+00
1410541,2/26/23 3:14 AM,2.71E+01,-8.02E-01,2.82E+01,0.00E+00
1410542,2/26/23 3:15 AM,2.71E+01,-8.00E-01,2.83E+01,0.00E+00
1410543,2/26/23 3:16 AM,2.70E+01,-8.00E-01,2.84E+01,0.00E+00
1410544,2/26/23 3:17 AM,2.70E+01,-7.96E-01,2.85E+01,0.00E+00
1410545,2/26/23 3:18 AM,2.70E+01,-7.93E-01,2.86E+01,0.00E+00
1410546,2/26/23 3:19 AM,2.70E+01,-7.99E-01,2.88E+01,0.00E+00
1410547,2/26/23 3:20 AM,2.70E+01,-7.96E-01,2.90E+01,0.00E+00
1410548,2/26/23 3:21 AM,2.70E+01,-7.97E-01,2.93E+01,0.00E+00
1410549,2/26/23 3:22 AM,2.70E+01,-7.99E-01,2.95E+01,0.00E+00
1410550,2/26/23 3:23 AM,2.69E+01,-8.03E-01,2.97E+01,0.00E+00
1410551,2/26/23 3:24 AM,2.69E+01,-7.99E-01,2.97E+01,0.00E+00
1410552,2/26/23 3:25 AM,2.69E+01,-7.92E-01,2.98E+01,0.00E+00
1410553,2/26/23 3:26 AM,2.69E+01,-7.93E-01,2.99E+01,0.00E+00
1410554,2/26/23 3:27 AM,2.69E+01,-8.02E-01,3.00E+01,0.00E+00
1410555,2/26/23 3:28 AM,2.69E+01,-7.96E-01,3.00E+01,0.00E+00
1410556,2/26/23 3:29 AM,2.69E+01,-7.92E-01,3.02E+01,0.00E+00
1410557,2/26/23 3:30 AM,2.69E+01,-7.90E-01,3.03E+01,0.00E+00
1410558,2/26/23 3:31 AM,2.69E+01,-7.89E-01,3.04E+01,0.00E+00
1410559,2/26/23 3:33 AM,2.76E+01,-7.25E-01,3.05E+01,0.00E+00
1410560,2/26/23 3:34 AM,2.80E+01,-7.15E-01,3.06E+01,0.00E+00
1410561,2/26/23 3:35 AM,2.84E+01,-7.18E-01,3.07E+01,0.00E+00
1410562,2/26/23 3:36 AM,2.87E+01,-7.16E-01,3.07E+01,0.00E+00
1410563,2/26/23 3:37 AM,2.89E+01,-7.16E-01,3.08E+01,0.00E+00
1410564,2/26/23 3:38 AM,2.91E+01,-7.09E-01,3.08E+01,0.00E+00
1410565,2/26/23 3:39 AM,2.91E+01,-7.14E-01,3.08E+01,0.00E+00
1410566,2/26/23 3:40 AM,2.92E+01,-7.14E-01,3.08E+01,0.00E+00
1410567,2/26/23 3:41 AM,2.91E+01,-7.14E-01,3.08E+01,0.00E+00
1410568,2/26/23 3:42 AM,2.91E+01,-7.09E-01,3.08E+01,0.00E+00
1410569,2/26/23 3:43 AM,2.91E+01,-7.16E-01,3.09E+01,0.00E+00
1410570,2/26/23 3:44 AM,2.90E+01,-7.18E-01,3.09E+01,0.00E+00
1410571,2/26/23 3:45 AM,2.89E+01,-7.16E-01,3.09E+01,0.00E+00
1410572,2/26/23 3:46 AM,2.88E+01,-7.15E-01,3.10E+01,0.00E+00
1410573,2/26/23 3:47 AM,2.88E+01,-7.14E-01,3.09E+01,0.00E+00
1410574,2/26/23 3:48 AM,2.87E+01,-7.14E-01,3.09E+01,0.00E+00
1410575,2/26/23 3:49 AM,2.86E+01,-7.15E-01,3.09E+01,0.00E+00
1410576,2/26/23 3:50 AM,2.85E+01,-7.48E-01,3.10E+01,0.00E+00
1410577,2/26/23 3:51 AM,2.84E+01,-9.94E-01,3.10E+01,0.00E+00
1410578,2/26/23 3:52 AM,2.83E+01,-9.77E-01,3.10E+01,0.00E+00
1410579,2/26/23 3:53 AM,2.83E+01,-9.67E-01,3.11E+01,0.00E+00
1410580,2/26/23 3:54 AM,2.82E+01,-9.70E-01,3.11E+01,0.00E+00
1410581,2/26/23 3:55 AM,2.81E+01,-9.58E-01,3.12E+01,0.00E+00
1410582,2/26/23 3:56 AM,2.80E+01,-9.58E-01,3.11E+01,0.00E+00
1410583,2/26/23 3:57 AM,2.80E+01,-9.46E-01,3.11E+01,0.00E+00
1410584,2/26/23 3:58 AM,2.79E+01,-9.54E-01,3.12E+01,0.00E+00
1410585,2/26/23 3:59 AM,2.79E+01,-9.48E-01,3.12E+01,0.00E+00
1410586,2/26/23 4:00 AM,2.78E+01,-9.45E-01,3.12E+01,0.00E+00
1410587,2/26/23 4:01 AM,2.78E+01,-9.46E-01,3.12E+01,0.00E+00
1410588,2/26/23 4:02 AM,2.77E+01,-9.41E-01,3.12E+01,0.00E+00
1410589,2/26/23 4:03 AM,2.77E+01,-9.38E-01,3.12E+01,0.00E+00
1410590,2/26/23 4:04 AM,2.77E+01,-9.39E-01,3.12E+01,0.00E+00
1410591,2/26/23 4:05 AM,2.77E+01,-9.44E-01,3.13E+01,0.00E+00
1410592,2/26/23 4:06 AM,2.76E+01,-9.35E-01,3.13E+01,0.00E+00
1410593,2/26/23 4:07 AM,2.76E+01,-9.31E-01,3.13E+01,0.00E+00
1410594,2/26/23 4:08 AM,2.76E+01,-9.18E-01,3.13E+01,0.00E+00
1410595,2/26/23 4:09 AM,2.75E+01,-9.31E-01,3.14E+01,0.00E+00
1410596,2/26/23 4:10 AM,2.75E+01,-9.23E-01,3.14E+01,0.00E+00
1410597,2/26/23 4:11 AM,2.75E+01,-9.16E-01,3.14E+01,0.00E+00
1410598,2/26/23 4:12 AM,2.75E+01,-9.15E-01,3.14E+01,0.00E+00
1410599,2/26/23 4:13 AM,2.74E+01,-9.15E-01,3.15E+01,0.00E+00
1410600,2/26/23 4:14 AM,2.74E+01,-9.10E-01,3.14E+01,0.00E+00
1410601,2/26/23 4:15 AM,2.73E+01,-8.97E-01,3.14E+01,0.00E+00
1410602,2/26/23 4:16 AM,2.73E+01,-8.96E-01,3.15E+01,0.00E+00
1410603,2/26/23 4:17 AM,2.73E+01,-8.90E-01,3.15E+01,0.00E+00
1410604,2/26/23 4:18 AM,2.73E+01,-8.90E-01,3.16E+01,0.00E+00
1410605,2/26/23 4:19 AM,2.72E+01,-8.89E-01,3.17E+01,0.00E+00
1410606,2/26/23 4:20 AM,2.72E+01,-8.90E-01,3.17E+01,0.00E+00
1410607,2/26/23 4:21 AM,2.72E+01,-8.81E-01,3.18E+01,0.00E+00
1410608,2/26/23 4:22 AM,2.71E+01,-8.83E-01,3.21E+01,0.00E+00
